
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  #1 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Controller.php(54): App/Http/Controllers/Web/InternalAdminWebController->index(Object(Illuminate/Http/Request))
  #2 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(44): Illuminate/Routing/Controller->callAction('index', Array)
  #3 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(266): Illuminate/Routing/ControllerDispatcher->dispatch(Object(Illuminate/Routing/Route), Object(App/Http/Controllers/Web/InternalAdminWebController), 'index')
  #4 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(212): Illuminate/Routing/Route->runController()
  #5 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(808): Illuminate/Routing/Route->run()
  #6 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Routing/Router->Illuminate/Routing/{closure}(Object(Illuminate/Http/Request))
  #7 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureInternalSurfaceAccess.php(56): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #8 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureInternalSurfaceAccess->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin_dashboard')
  #9 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #10 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin.access')
  #11 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureUserTypeMiddleware.php(54): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #12 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureUserTypeMiddleware->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal')
  #13 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php(51): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #14 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Routing/Middleware/SubstituteBindings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #15 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Middleware/Authenticate.php(64): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #16 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Auth/Middleware/Authenticate->handle(Object(Illuminate/Http/Request), Object(Closure), 'web')
  #17 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php(88): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #18 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/VerifyCsrfToken->handle(Object(Illuminate/Http/Request), Object(Closure))
  #19 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #20 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/View/Middleware/ShareErrorsFromSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #21 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(121): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #22 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(64): Illuminate/Session/Middleware/StartSession->handleStatefulRequest(Object(Illuminate/Http/Request), Object(Illuminate/Session/Store), Object(Closure))
  #23 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Session/Middleware/StartSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #24 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php(37): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #25 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse->handle(Object(Illuminate/Http/Request), Object(Closure))
  #26 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php(75): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #27 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/EncryptCookies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #28 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #29 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(807): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #30 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(786): Illuminate/Routing/Router->runRouteWithinStack(Object(Illuminate/Routing/Route), Object(Illuminate/Http/Request))
  #31 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(750): Illuminate/Routing/Router->runRoute(Object(Illuminate/Http/Request), Object(Illuminate/Routing/Route))
  #32 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(739): Illuminate/Routing/Router->dispatchToRoute(Object(Illuminate/Http/Request))
  #33 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(201): Illuminate/Routing/Router->dispatch(Object(Illuminate/Http/Request))
  #34 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Foundation/Http/Kernel->Illuminate/Foundation/Http/{closure}(Object(Illuminate/Http/Request))
  #35 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #36 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull.php(31): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #37 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull->handle(Object(Illuminate/Http/Request), Object(Closure))
  #38 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php(21): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #39 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TrimStrings.php(51): Illuminate/Foundation/Http/Middleware/TransformsRequest->handle(Object(Illuminate/Http/Request), Object(Closure))
  #40 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/TrimStrings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #41 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/ValidatePostSize.php(27): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #42 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/ValidatePostSize->handle(Object(Illuminate/Http/Request), Object(Closure))
  #43 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance.php(110): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #44 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/PreventRequestsDuringMaintenance->handle(Object(Illuminate/Http/Request), Object(Closure))
  #45 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/HandleCors.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #46 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/HandleCors->handle(Object(Illuminate/Http/Request), Object(Closure))
  #47 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Http/Middleware/TrustProxies.php(58): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #48 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Http/Middleware/TrustProxies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #49 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks.php(22): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #50 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/InvokeDeferredCallbacks->handle(Object(Illuminate/Http/Request), Object(Closure))
  #51 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #52 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(176): Illuminate/Pipeline/Pipeline->then(Object(Closure))
  #53 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php(145): Illuminate/Foundation/Http/Kernel->sendRequestThroughRouter(Object(Illuminate/Http/Request))
  #54 C:/Users/Ahmed/Desktop/cebx-code/public/index.php(16): Illuminate/Foundation/Http/Kernel->handle(Object(Illuminate/Http/Request))
  #55 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/resources/server.php(23): require_once('C://Users//Ahmed//...')
  #56 {main}
  "}
  2026-04-04 23:57:32 /admin ................................................................................... ~ 2s
  2026-04-04 23:57:37 /manifest.json ....................................................................... ~ 1.77ms
  2026-04-04 23:57:37 /b2b/login ............................................................................... ~ 4s
  local.ERROR: Call to undefined method App\Services\InternalLandingDashboardService::withLegacyShellRoleContext() {"userId":"a17741d0-099a-4c8d-b7f0-99c25751bba6","exception":"[object] (Error(code: 0): Call to undefined method App\\Services\\InternalLandingDashboardService::withLegacyShellRoleContext() at C:/Users/Ahmed/Desktop/cebx-code/app/Services/InternalLandingDashboardService.php:83)
  [stacktrace]
  #0 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Controllers/Web/InternalAdminWebController.php(70): App/Services/InternalLandingDashboardService->buildForAdmin(Object(App/Models/User), NULL)
  #1 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Controller.php(54): App/Http/Controllers/Web/InternalAdminWebController->index(Object(Illuminate/Http/Request))
  #2 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php(44): Illuminate/Routing/Controller->callAction('index', Array)
  #3 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(266): Illuminate/Routing/ControllerDispatcher->dispatch(Object(Illuminate/Routing/Route), Object(App/Http/Controllers/Web/InternalAdminWebController), 'index')
  #4 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Route.php(212): Illuminate/Routing/Route->runController()
  #5 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Router.php(808): Illuminate/Routing/Route->run()
  #6 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(170): Illuminate/Routing/Router->Illuminate/Routing/{closure}(Object(Illuminate/Http/Request))
  #7 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureInternalSurfaceAccess.php(56): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #8 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureInternalSurfaceAccess->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin_dashboard')
  #9 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/CheckPermission.php(45): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #10 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/CheckPermission->handle(Object(Illuminate/Http/Request), Object(Closure), 'admin.access')
  #11 C:/Users/Ahmed/Desktop/cebx-code/app/Http/Middleware/EnsureUserTypeMiddleware.php(54): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #12 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): App/Http/Middleware/EnsureUserTypeMiddleware->handle(Object(Illuminate/Http/Request), Object(Closure), 'internal')
  #13 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Routing/Middleware/SubstituteBindings.php(51): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #14 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Routing/Middleware/SubstituteBindings->handle(Object(Illuminate/Http/Request), Object(Closure))
  #15 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Auth/Middleware/Authenticate.php(64): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #16 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Auth/Middleware/Authenticate->handle(Object(Illuminate/Http/Request), Object(Closure), 'web')
  #17 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php(88): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #18 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Foundation/Http/Middleware/VerifyCsrfToken->handle(Object(Illuminate/Http/Request), Object(Closure))
  #19 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php(49): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #20 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/View/Middleware/ShareErrorsFromSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #21 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(121): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #22 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php(64): Illuminate/Session/Middleware/StartSession->handleStatefulRequest(Object(Illuminate/Http/Request), Object(Illuminate/Session/Store), Object(Closure))
  #23 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Session/Middleware/StartSession->handle(Object(Illuminate/Http/Request), Object(Closure))
  #24 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php(37): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #25 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse->handle(Object(Illuminate/Http/Request), Object(Closure))
  #26 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php(75): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
  #27 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(209): Illuminate/Cookie/Middleware/EncryptCookies->handle(Object(Illuminate/Http/Request), Object(Closure))
  #28 C:/Users/Ahmed/Desktop/cebx-code/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php(127): Illuminate/Pipeline/Pipeline->Illuminate/Pipeline/{closure}(Object(Illuminate/Http/Request))
